Id;Monthly rent payment; number of all rooms in the house;persons younger than 12 years of age;years of schooling;=1 if predominant material on the outside wall is block or brick;=1 if predominant material on the floor is mosaic, ceramic, terrazo;=1 if the house has ceiling;=1 if floor are good;Number of children 0 to 19 in household;years of education of male head of household;average years of education for adults (18+);# persons per room;=1 if the household has notebook or desktop computer;# of mobile phones;escolari squared;edjefe squared;hogar_nin squared;overcrowding squared;dependency squared;meaned squared;Target
ID_1440088c1;270000.0;5,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;no;7,00;0.66666669;0,00;2,00;9,00;0,00;1,00;0.44444448;1.0;49.0;3,00
ID_39f0d4e07;270000.0;5,00;1,00;7,00;1,00;1,00;1,00;1,00;1,00;no;7,00;0.66666669;0,00;2,00;49,00;0,00;1,00;0.44444448;1.0;49.0;3,00
ID_f46b0fb68;;1,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;no;5,50;2.0;0,00;2,00;36,00;0,00;0,00;4.0;0.0;30.25;4,00
ID_46b298da9;;1,00;0,00;5,00;1,00;1,00;0,00;0,00;0,00;no;5,50;2.0;0,00;2,00;25,00;0,00;0,00;4.0;0.0;30.25;4,00
ID_912ff9986;;3,00;0,00;6,00;0,00;0,00;0,00;0,00;1,00;no;7,78;5.0;0,00;5,00;36,00;0,00;1,00;25.0;0.0625;60.493.824,00;4,00
ID_3f1c6eec1;;3,00;0,00;6,00;0,00;0,00;0,00;0,00;1,00;no;7,78;5.0;0,00;5,00;36,00;0,00;1,00;25.0;0.0625;60.493.824,00;4,00
ID_44bb758b6;;3,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;no;7,78;5.0;0,00;5,00;9,00;0,00;1,00;25.0;0.0625;60.493.824,00;4,00
ID_fa7b8e81a;;3,00;0,00;8,00;0,00;0,00;0,00;0,00;1,00;no;7,78;5.0;0,00;5,00;64,00;0,00;1,00;25.0;0.0625;60.493.824,00;4,00
ID_bc8ba77e7;;3,00;0,00;13,00;0,00;0,00;0,00;0,00;1,00;no;7,78;5.0;0,00;5,00;169,00;0,00;1,00;25.0;0.0625;60.493.824,00;4,00
ID_fe1ee7296;;3,00;0,00;6,00;0,00;0,00;0,00;0,00;1,00;no;7,78;5.0;0,00;5,00;36,00;0,00;1,00;25.0;0.0625;60.493.824,00;4,00
ID_715f2450c;;3,00;0,00;11,00;0,00;0,00;0,00;0,00;1,00;no;7,78;5.0;0,00;5,00;121,00;0,00;1,00;25.0;0.0625;60.493.824,00;4,00
ID_cfbef9733;;3,00;0,00;8,00;0,00;0,00;0,00;0,00;1,00;no;7,78;5.0;0,00;5,00;64,00;0,00;1,00;25.0;0.0625;60.493.824,00;4,00
ID_f3b80aa49;;3,00;0,00;4,00;0,00;0,00;0,00;0,00;1,00;no;7,78;5.0;0,00;5,00;16,00;0,00;1,00;25.0;0.0625;60.493.824,00;4,00
ID_5523605f1;;3,00;0,00;5,00;0,00;0,00;0,00;0,00;1,00;no;7,78;5.0;0,00;5,00;25,00;0,00;1,00;25.0;0.0625;60.493.824,00;4,00
ID_c2ff78a35;175000.0;5,00;3,00;0,00;0,00;1,00;1,00;1,00;3,00;8,00;9,50;16.666.666,00;0,00;2,00;0,00;64,00;9,00;27.777.777,00;45.689,00;90.25;1,00
ID_bfaf299ff;175000.0;5,00;3,00;0,00;0,00;1,00;1,00;1,00;3,00;8,00;9,50;16.666.666,00;0,00;2,00;0,00;64,00;9,00;27.777.777,00;45.689,00;90.25;1,00
ID_4d206a96f;175000.0;5,00;3,00;0,00;0,00;1,00;1,00;1,00;3,00;8,00;9,50;16.666.666,00;0,00;2,00;0,00;64,00;9,00;27.777.777,00;45.689,00;90.25;1,00
ID_d1c8bde78;175000.0;5,00;3,00;8,00;0,00;1,00;1,00;1,00;3,00;8,00;9,50;16.666.666,00;0,00;2,00;64,00;64,00;9,00;27.777.777,00;45.689,00;90.25;1,00
ID_0d0f5ef53;175000.0;5,00;3,00;11,00;0,00;1,00;1,00;1,00;3,00;8,00;9,50;16.666.666,00;0,00;2,00;121,00;64,00;9,00;27.777.777,00;45.689,00;90.25;1,00
ID_4dcf8161f;;7,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;no;7,50;45.017,00;0,00;4,00;0,00;0,00;1,00;19.599.999,00;0.16000001;56.25;4,00
ID_1339c6b89;;7,00;1,00;5,00;0,00;1,00;1,00;1,00;1,00;no;7,50;45.017,00;0,00;4,00;25,00;0,00;1,00;19.599.999,00;0.16000001;56.25;4,00
ID_aaa431c01;;7,00;1,00;12,00;0,00;1,00;1,00;1,00;1,00;no;7,50;45.017,00;0,00;4,00;144,00;0,00;1,00;19.599.999,00;0.16000001;56.25;4,00
ID_dcb22500e;;7,00;1,00;6,00;0,00;1,00;1,00;1,00;1,00;no;7,50;45.017,00;0,00;4,00;36,00;0,00;1,00;19.599.999,00;0.16000001;56.25;4,00
ID_7e2ec5c5f;;7,00;1,00;6,00;0,00;1,00;1,00;1,00;1,00;no;7,50;45.017,00;0,00;4,00;36,00;0,00;1,00;19.599.999,00;0.16000001;56.25;4,00
ID_cb94bd42b;;7,00;1,00;11,00;0,00;1,00;1,00;1,00;1,00;no;7,50;45.017,00;0,00;4,00;121,00;0,00;1,00;19.599.999,00;0.16000001;56.25;4,00
ID_c6ed796db;;7,00;1,00;5,00;0,00;1,00;1,00;1,00;1,00;no;7,50;45.017,00;0,00;4,00;25,00;0,00;1,00;19.599.999,00;0.16000001;56.25;4,00
ID_f435c5e46;;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;no;4,50;45.049,00;0,00;4,00;0,00;0,00;9,00;45.992,00;0.5625;20.25;2,00
ID_a51262dae;;3,00;3,00;1,00;0,00;0,00;0,00;0,00;3,00;no;4,50;45.049,00;0,00;4,00;1,00;0,00;9,00;45.992,00;0.5625;20.25;2,00
ID_7e6d23b28;;3,00;3,00;5,00;0,00;0,00;0,00;0,00;3,00;no;4,50;45.049,00;0,00;4,00;25,00;0,00;9,00;45.992,00;0.5625;20.25;2,00
ID_4c409e16e;;3,00;3,00;6,00;0,00;0,00;0,00;0,00;3,00;no;4,50;45.049,00;0,00;4,00;36,00;0,00;9,00;45.992,00;0.5625;20.25;2,00
ID_0704f4d9f;;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;no;4,50;45.049,00;0,00;4,00;0,00;0,00;9,00;45.992,00;0.5625;20.25;2,00
ID_b0adca84e;;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;no;4,50;45.049,00;0,00;4,00;0,00;0,00;9,00;45.992,00;0.5625;20.25;2,00
ID_0e4c312aa;;3,00;3,00;7,00;0,00;0,00;0,00;0,00;3,00;no;4,50;45.049,00;0,00;4,00;49,00;0,00;9,00;45.992,00;0.5625;20.25;2,00
ID_dc773a4df;;5,00;1,00;6,00;1,00;1,00;0,00;0,00;2,00;no;10,00;2.0;0,00;5,00;36,00;0,00;4,00;4.0;0.25;100.0;3,00
ID_2de72feaf;;5,00;1,00;7,00;1,00;1,00;0,00;0,00;2,00;no;10,00;2.0;0,00;5,00;49,00;0,00;4,00;4.0;0.25;100.0;3,00
ID_5d8a796f5;;5,00;1,00;0,00;1,00;1,00;0,00;0,00;2,00;no;10,00;2.0;0,00;5,00;0,00;0,00;4,00;4.0;0.25;100.0;3,00
ID_be4afa52d;;5,00;1,00;11,00;1,00;1,00;0,00;0,00;2,00;no;10,00;2.0;0,00;5,00;121,00;0,00;4,00;4.0;0.25;100.0;3,00
ID_8854aa99d;;5,00;1,00;11,00;1,00;1,00;0,00;0,00;2,00;no;10,00;2.0;0,00;5,00;121,00;0,00;4,00;4.0;0.25;100.0;3,00
ID_bee4053e0;;5,00;1,00;11,00;1,00;1,00;0,00;0,00;2,00;no;10,00;2.0;0,00;5,00;121,00;0,00;4,00;4.0;0.25;100.0;3,00
ID_78d27ecd9;;5,00;0,00;6,00;0,00;0,00;0,00;0,00;1,00;no;11,33;2.0;0,00;4,00;36,00;0,00;1,00;4.0;0.11111112;12.844.444,00;4,00
ID_77e2d94b3;;5,00;0,00;6,00;0,00;0,00;0,00;0,00;1,00;no;11,33;2.0;0,00;4,00;36,00;0,00;1,00;4.0;0.11111112;12.844.444,00;4,00
ID_334a12687;;5,00;0,00;11,00;0,00;0,00;0,00;0,00;1,00;no;11,33;2.0;0,00;4,00;121,00;0,00;1,00;4.0;0.11111112;12.844.444,00;4,00
ID_e477bac00;;5,00;0,00;11,00;0,00;0,00;0,00;0,00;1,00;no;11,33;2.0;0,00;4,00;121,00;0,00;1,00;4.0;0.11111112;12.844.444,00;4,00
ID_482178fb2;25310.0;1,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;1.0;0,00;1,00;36,00;36,00;0,00;1.0;0.0;36.0;4,00
ID_814ac6e34;;3,00;0,00;6,00;1,00;0,00;0,00;1,00;1,00;no;6,00;1.0;0,00;2,00;36,00;0,00;1,00;1.0;1.0;36.0;2,00
ID_1a23dbdc4;;3,00;0,00;3,00;1,00;0,00;0,00;1,00;1,00;no;6,00;1.0;0,00;2,00;9,00;0,00;1,00;1.0;1.0;36.0;2,00
ID_6274a9721;;4,00;4,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;6,25;3.0;0,00;4,00;0,00;25,00;25,00;9.0;15.625,00;390.625,00;2,00
ID_fb96aba6c;;4,00;4,00;6,00;0,00;0,00;0,00;0,00;5,00;5,00;6,25;3.0;0,00;4,00;36,00;25,00;25,00;9.0;15.625,00;390.625,00;2,00
ID_1007ee397;;4,00;4,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;6,25;3.0;0,00;4,00;0,00;25,00;25,00;9.0;15.625,00;390.625,00;2,00
ID_2324f6d54;;4,00;4,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;6,25;3.0;0,00;4,00;0,00;25,00;25,00;9.0;15.625,00;390.625,00;2,00
ID_2688cd587;;4,00;4,00;7,00;0,00;0,00;0,00;0,00;5,00;5,00;6,25;3.0;0,00;4,00;49,00;25,00;25,00;9.0;15.625,00;390.625,00;2,00
ID_7c366bb18;;4,00;4,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;6,25;3.0;0,00;4,00;0,00;25,00;25,00;9.0;15.625,00;390.625,00;2,00
ID_6a9db453e;;4,00;4,00;7,00;0,00;0,00;0,00;0,00;5,00;5,00;6,25;3.0;0,00;4,00;49,00;25,00;25,00;9.0;15.625,00;390.625,00;2,00
ID_44031e6d2;;4,00;4,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;6,25;3.0;0,00;4,00;25,00;25,00;25,00;9.0;15.625,00;390.625,00;2,00
ID_7bd0b8524;;4,00;4,00;7,00;0,00;0,00;0,00;0,00;5,00;5,00;6,25;3.0;0,00;4,00;49,00;25,00;25,00;9.0;15.625,00;390.625,00;2,00
ID_21b09d0df;;4,00;3,00;0,00;1,00;1,00;1,00;1,00;3,00;no;6,00;3.0;0,00;3,00;0,00;0,00;9,00;9.0;9.0;36.0;2,00
ID_86d18e12c;;4,00;3,00;4,00;1,00;1,00;1,00;1,00;3,00;no;6,00;3.0;0,00;3,00;16,00;0,00;9,00;9.0;9.0;36.0;2,00
ID_c6d68ee69;;4,00;3,00;6,00;1,00;1,00;1,00;1,00;3,00;no;6,00;3.0;0,00;3,00;36,00;0,00;9,00;9.0;9.0;36.0;2,00
ID_2e6116e4d;;4,00;3,00;0,00;1,00;1,00;1,00;1,00;3,00;no;6,00;3.0;0,00;3,00;0,00;0,00;9,00;9.0;9.0;36.0;2,00
ID_19a964806;;4,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;no;10,00;3.0;0,00;3,00;0,00;0,00;4,00;9.0;4.0;100.0;1,00
ID_51c2942c5;;4,00;2,00;10,00;1,00;0,00;0,00;0,00;2,00;no;10,00;3.0;0,00;3,00;100,00;0,00;4,00;9.0;4.0;100.0;1,00
ID_bf09cd49a;;4,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;no;10,00;3.0;0,00;3,00;0,00;0,00;4,00;9.0;4.0;100.0;1,00
ID_e5df547aa;;7,00;0,00;16,00;1,00;1,00;1,00;1,00;0,00;16,00;16,00;0.25;0,00;1,00;256,00;256,00;0,00;0.0625;64.0;256.0;4,00
ID_a5078142a;;6,00;0,00;17,00;1,00;1,00;1,00;1,00;0,00;14,00;15,00;1.0;1,00;3,00;289,00;196,00;0,00;1.0;0.0;225.0;4,00
ID_edff88e98;;6,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;14,00;15,00;1.0;1,00;3,00;196,00;196,00;0,00;1.0;0.0;225.0;4,00
ID_fe66bbbbb;;6,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;14,00;15,00;1.0;1,00;3,00;196,00;196,00;0,00;1.0;0.0;225.0;4,00
ID_6e02aef5b;400000.0;8,00;2,00;0,00;1,00;1,00;1,00;1,00;2,00;no;16,00;1.0;0,00;3,00;0,00;0,00;4,00;1.0;1.0;256.0;4,00
ID_8fac7a104;400000.0;8,00;2,00;15,00;1,00;1,00;1,00;1,00;2,00;no;16,00;1.0;0,00;3,00;225,00;0,00;4,00;1.0;1.0;256.0;4,00
ID_af4896dce;400000.0;8,00;2,00;17,00;1,00;1,00;1,00;1,00;2,00;no;16,00;1.0;0,00;3,00;289,00;0,00;4,00;1.0;1.0;256.0;4,00
ID_3e49a6561;400000.0;8,00;2,00;0,00;1,00;1,00;1,00;1,00;2,00;no;16,00;1.0;0,00;3,00;0,00;0,00;4,00;1.0;1.0;256.0;4,00
ID_ba367f2ed;450000.0;7,00;1,00;21,00;1,00;1,00;1,00;1,00;1,00;21,00;19,00;0.75;0,00;2,00;441,00;441,00;1,00;0.5625;0.25;361.0;4,00
ID_a724dc1ab;450000.0;7,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;21,00;19,00;0.75;0,00;2,00;0,00;441,00;1,00;0.5625;0.25;361.0;4,00
ID_c7cde8d96;450000.0;7,00;1,00;17,00;1,00;1,00;1,00;1,00;1,00;21,00;19,00;0.75;0,00;2,00;289,00;441,00;1,00;0.5625;0.25;361.0;4,00
ID_1ae8b64f3;;7,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;14,00;10,00;0.5;0,00;2,00;196,00;196,00;0,00;0.25;1.0;100.0;4,00
ID_c06d2568f;;7,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;14,00;10,00;0.5;0,00;2,00;36,00;196,00;0,00;0.25;1.0;100.0;4,00
ID_0f7cb455c;;5,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;4,00;5,00;0.66666669;0,00;0,00;16,00;16,00;0,00;0.44444448;1.0;25.0;2,00
ID_0674ebda7;;5,00;0,00;6,00;1,00;0,00;0,00;0,00;0,00;4,00;5,00;0.66666669;0,00;0,00;36,00;16,00;0,00;0.44444448;1.0;25.0;2,00
ID_e668c9ec2;;5,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;16,00;14,33;1.0;0,00;3,00;225,00;256,00;0,00;1.0;0.0;20.544.444,00;4,00
ID_f3ce33a91;;5,00;0,00;16,00;1,00;1,00;1,00;1,00;0,00;16,00;14,33;1.0;0,00;3,00;256,00;256,00;0,00;1.0;0.0;20.544.444,00;4,00
ID_c279ec789;;5,00;0,00;12,00;1,00;1,00;1,00;1,00;0,00;16,00;14,33;1.0;0,00;3,00;144,00;256,00;0,00;1.0;0.0;20.544.444,00;4,00
ID_8a3b1052c;;7,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;no;12,25;1.0;1,00;5,00;196,00;0,00;0,00;1.0;1.0;1.500.625,00;4,00
ID_2242191ad;;7,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;no;12,25;1.0;1,00;5,00;121,00;0,00;0,00;1.0;1.0;1.500.625,00;4,00
ID_2d7809abf;;7,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;no;12,25;1.0;1,00;5,00;225,00;0,00;0,00;1.0;1.0;1.500.625,00;4,00
ID_9d2cd457d;;7,00;0,00;9,00;1,00;1,00;1,00;1,00;0,00;no;12,25;1.0;1,00;5,00;81,00;0,00;0,00;1.0;1.0;1.500.625,00;4,00
ID_c4e1a8608;300000.0;6,00;0,00;13,00;1,00;1,00;1,00;1,00;0,00;no;14,00;0.66666669;0,00;2,00;169,00;0,00;0,00;0.44444448;0.0;196.0;4,00
ID_dc4d4cca0;300000.0;6,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;no;14,00;0.66666669;0,00;2,00;225,00;0,00;0,00;0.44444448;0.0;196.0;4,00
ID_4d8ec81ed;;6,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;no;5,67;1.0;0,00;2,00;121,00;0,00;0,00;1.0;4.0;32.111.111,00;4,00
ID_7bdf04151;;6,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;no;5,67;1.0;0,00;2,00;0,00;0,00;0,00;1.0;4.0;32.111.111,00;4,00
ID_bb6ebcd58;;6,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;no;5,67;1.0;0,00;2,00;36,00;0,00;0,00;1.0;4.0;32.111.111,00;4,00
ID_1521cea11;399378.0;6,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;no;14,00;1.0;0,00;4,00;196,00;0,00;0,00;1.0;0.0;196.0;4,00
ID_f807e3ae2;399378.0;6,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;no;14,00;1.0;0,00;4,00;196,00;0,00;0,00;1.0;0.0;196.0;4,00
ID_de9e66e4f;399378.0;6,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;14,00;14,00;1.0;0,00;4,00;196,00;196,00;0,00;1.0;0.0;196.0;4,00
ID_e4d918a0d;119813.0;4,00;0,00;17,00;1,00;1,00;1,00;1,00;0,00;no;17,00;1.0;0,00;1,00;289,00;0,00;0,00;1.0;0.0;289.0;4,00
ID_58673c9de;125518.0;8,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;no;15,00;0.33333334;0,00;3,00;225,00;0,00;0,00;0.11111112;0.0;225.0;4,00
ID_30b4ad7f6;;7,00;0,00;9,00;1,00;1,00;1,00;1,00;0,00;no;9,67;0.75;0,00;3,00;81,00;0,00;0,00;0.5625;0.0;9.344.445,00;4,00
ID_c268120c3;;7,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;no;9,67;0.75;0,00;3,00;36,00;0,00;0,00;0.5625;0.0;9.344.445,00;4,00
ID_6acf3d83e;;7,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;no;9,67;0.75;0,00;3,00;196,00;0,00;0,00;0.5625;0.0;9.344.445,00;4,00
ID_65ae0bd1f;;6,00;0,00;8,00;1,00;1,00;1,00;0,00;0,00;no;8,00;0.5;0,00;0,00;64,00;0,00;0,00;0.25;64.0;64.0;1,00
ID_38191af15;;8,00;0,00;13,00;1,00;1,00;1,00;1,00;0,00;no;13,00;0.5;1,00;2,00;169,00;0,00;0,00;0.25;0.0;169.0;4,00
ID_70fb027d1;;8,00;0,00;13,00;1,00;1,00;1,00;1,00;0,00;no;13,00;0.5;1,00;2,00;169,00;0,00;0,00;0.25;0.0;169.0;4,00
ID_293593dec;;4,00;2,00;6,00;0,00;0,00;0,00;0,00;3,00;no;5,00;45.048,00;0,00;1,00;36,00;0,00;9,00;45.809,00;45.689,00;25.0;4,00
ID_5ec61415a;;4,00;2,00;0,00;0,00;0,00;0,00;0,00;3,00;no;5,00;45.048,00;0,00;1,00;0,00;0,00;9,00;45.809,00;45.689,00;25.0;4,00
ID_8cbe79392;;4,00;2,00;2,00;0,00;0,00;0,00;0,00;3,00;no;5,00;45.048,00;0,00;1,00;4,00;0,00;9,00;45.809,00;45.689,00;25.0;4,00
ID_528ed8ed7;;4,00;2,00;4,00;0,00;0,00;0,00;0,00;3,00;no;5,00;45.048,00;0,00;1,00;16,00;0,00;9,00;45.809,00;45.689,00;25.0;4,00
ID_880d36234;;4,00;2,00;6,00;0,00;0,00;0,00;0,00;3,00;no;5,00;45.048,00;0,00;1,00;36,00;0,00;9,00;45.809,00;45.689,00;25.0;4,00
ID_694d4b0ce;;3,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;no;4,50;2.0;0,00;2,00;9,00;0,00;0,00;4.0;1.0;20.25;4,00
ID_db3aa162f;;3,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;no;4,50;2.0;0,00;2,00;36,00;0,00;0,00;4.0;1.0;20.25;4,00
ID_92729a397;;4,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;6,00;2,00;45.047,00;0,00;3,00;0,00;36,00;0,00;45.689,00;0.0;4.0;4,00
ID_d61734d32;;4,00;0,00;6,00;1,00;1,00;0,00;1,00;0,00;6,00;2,00;45.047,00;0,00;3,00;36,00;36,00;0,00;45.689,00;0.0;4.0;4,00
ID_f1791bbeb;;4,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;6,00;2,00;45.047,00;0,00;3,00;0,00;36,00;0,00;45.689,00;0.0;4.0;4,00
ID_9e915b9ff;;4,00;0,00;7,00;1,00;1,00;1,00;0,00;0,00;no;7,00;0.5;0,00;1,00;49,00;0,00;0,00;0.25;64.0;49.0;3,00
ID_0953fca13;180000.0;5,00;1,00;9,00;1,00;1,00;0,00;0,00;2,00;no;7,50;2.0;0,00;2,00;81,00;0,00;4,00;4.0;1.0;56.25;4,00
ID_da83fc6f5;180000.0;5,00;1,00;6,00;1,00;1,00;0,00;0,00;2,00;no;7,50;2.0;0,00;2,00;36,00;0,00;4,00;4.0;1.0;56.25;4,00
ID_c81e17a84;180000.0;5,00;1,00;0,00;1,00;1,00;0,00;0,00;2,00;no;7,50;2.0;0,00;2,00;0,00;0,00;4,00;4.0;1.0;56.25;4,00
ID_3d3c62e36;180000.0;5,00;1,00;6,00;1,00;1,00;0,00;0,00;2,00;no;7,50;2.0;0,00;2,00;36,00;0,00;4,00;4.0;1.0;56.25;4,00
ID_e6061d831;;6,00;0,00;8,00;1,00;1,00;1,00;1,00;1,00;8,00;8,00;1.0;1,00;3,00;64,00;64,00;1,00;1.0;0.25;64.0;4,00
ID_b3ec9aadf;;6,00;0,00;8,00;1,00;1,00;1,00;1,00;1,00;8,00;8,00;1.0;1,00;3,00;64,00;64,00;1,00;1.0;0.25;64.0;4,00
ID_5b4a88643;;6,00;0,00;7,00;1,00;1,00;1,00;1,00;1,00;8,00;8,00;1.0;1,00;3,00;49,00;64,00;1,00;1.0;0.25;64.0;4,00
ID_2072049e6;;6,00;2,00;3,00;1,00;1,00;1,00;1,00;3,00;11,00;13,00;2.0;0,00;4,00;9,00;121,00;9,00;4.0;4.0;169.0;4,00
ID_644617617;;6,00;2,00;11,00;1,00;1,00;1,00;1,00;3,00;11,00;13,00;2.0;0,00;4,00;121,00;121,00;9,00;4.0;4.0;169.0;4,00
ID_5364e3c95;;6,00;2,00;1,00;1,00;1,00;1,00;1,00;3,00;11,00;13,00;2.0;0,00;4,00;1,00;121,00;9,00;4.0;4.0;169.0;4,00
ID_146b85090;;6,00;2,00;11,00;1,00;1,00;1,00;1,00;3,00;11,00;13,00;2.0;0,00;4,00;121,00;121,00;9,00;4.0;4.0;169.0;4,00
ID_21f8f4f4e;;6,00;2,00;6,00;1,00;1,00;1,00;1,00;3,00;11,00;13,00;2.0;0,00;4,00;36,00;121,00;9,00;4.0;4.0;169.0;4,00
ID_15dce67d5;;6,00;2,00;11,00;1,00;1,00;1,00;1,00;3,00;11,00;13,00;2.0;0,00;4,00;121,00;121,00;9,00;4.0;4.0;169.0;4,00
ID_650cb5c6d;125000.0;4,00;1,00;9,00;0,00;1,00;1,00;1,00;1,00;9,00;9,33;2.0;0,00;3,00;81,00;81,00;1,00;4.0;0.11111112;8.711.110.699.999.990,00;4,00
ID_e20c3b75f;125000.0;4,00;1,00;10,00;0,00;1,00;1,00;1,00;1,00;9,00;9,33;2.0;0,00;3,00;100,00;81,00;1,00;4.0;0.11111112;8.711.110.699.999.990,00;4,00
ID_191060db8;125000.0;4,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;9,00;9,33;2.0;0,00;3,00;0,00;81,00;1,00;4.0;0.11111112;8.711.110.699.999.990,00;4,00
ID_5d275152f;125000.0;4,00;1,00;9,00;0,00;1,00;1,00;1,00;1,00;9,00;9,33;2.0;0,00;3,00;81,00;81,00;1,00;4.0;0.11111112;8.711.110.699.999.990,00;4,00
ID_19bd1d343;;7,00;0,00;13,00;1,00;1,00;1,00;1,00;0,00;11,00;11,50;1.0;1,00;4,00;169,00;121,00;0,00;1.0;0.0;132.25;4,00
ID_a508af078;;7,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;11,00;11,50;1.0;1,00;4,00;121,00;121,00;0,00;1.0;0.0;132.25;4,00
ID_478f05607;;7,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;11,00;11,50;1.0;1,00;4,00;121,00;121,00;0,00;1.0;0.0;132.25;4,00
ID_d07637f60;;7,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;11,00;11,50;1.0;1,00;4,00;121,00;121,00;0,00;1.0;0.0;132.25;4,00
ID_f3f22bc48;;10,00;1,00;11,00;1,00;1,00;1,00;1,00;2,00;no;17,00;1.0;1,00;6,00;121,00;0,00;4,00;1.0;0.25;289.0;4,00
ID_f630a9acf;;10,00;1,00;11,00;1,00;1,00;1,00;1,00;2,00;no;17,00;1.0;1,00;6,00;121,00;0,00;4,00;1.0;0.25;289.0;4,00
ID_6eaba237a;;10,00;1,00;17,00;1,00;1,00;1,00;1,00;2,00;no;17,00;1.0;1,00;6,00;289,00;0,00;4,00;1.0;0.25;289.0;4,00
ID_48cc48938;;10,00;1,00;14,00;1,00;1,00;1,00;1,00;2,00;no;17,00;1.0;1,00;6,00;196,00;0,00;4,00;1.0;0.25;289.0;4,00
ID_397744c3b;;10,00;1,00;15,00;1,00;1,00;1,00;1,00;2,00;no;17,00;1.0;1,00;6,00;225,00;0,00;4,00;1.0;0.25;289.0;4,00
ID_b7d8eb497;;10,00;1,00;5,00;1,00;1,00;1,00;1,00;2,00;no;17,00;1.0;1,00;6,00;25,00;0,00;4,00;1.0;0.25;289.0;4,00
ID_4ed937403;;5,00;1,00;3,00;0,00;1,00;0,00;1,00;2,00;9,00;10,50;13.333.334,00;0,00;3,00;9,00;81,00;4,00;17.777.778.999.999.900,00;1.0;110.25;4,00
ID_9cdc3feb8;;5,00;1,00;7,00;0,00;1,00;0,00;1,00;2,00;9,00;10,50;13.333.334,00;0,00;3,00;49,00;81,00;4,00;17.777.778.999.999.900,00;1.0;110.25;4,00
ID_84e79c9d1;;5,00;1,00;9,00;0,00;1,00;0,00;1,00;2,00;9,00;10,50;13.333.334,00;0,00;3,00;81,00;81,00;4,00;17.777.778.999.999.900,00;1.0;110.25;4,00
ID_f05dc2518;;5,00;1,00;5,00;0,00;1,00;0,00;1,00;2,00;9,00;10,50;13.333.334,00;0,00;3,00;25,00;81,00;4,00;17.777.778.999.999.900,00;1.0;110.25;4,00
ID_b1fb0180e;60000.0;3,00;2,00;5,00;0,00;0,00;0,00;0,00;2,00;no;5,00;3.0;0,00;1,00;25,00;0,00;4,00;9.0;4.0;25.0;1,00
ID_17d9dcd44;60000.0;3,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;no;5,00;3.0;0,00;1,00;1,00;0,00;4,00;9.0;4.0;25.0;2,00
ID_e78621924;60000.0;3,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;no;5,00;3.0;0,00;1,00;0,00;0,00;4,00;9.0;4.0;25.0;2,00
ID_2be4f2db1;;3,00;1,00;8,00;0,00;0,00;0,00;0,00;4,00;no;13,50;3.0;0,00;4,00;64,00;0,00;16,00;9.0;4.0;182.25;2,00
