Id,Monthly rent payment, number of all rooms in the house,persons younger than 12 years of age,years of schooling,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if the house has ceiling,=1 if floor are good,Number of children 0 to 19 in household,years of education of male head of household,average years of education for adults (18+),# persons per room,=1 if the household has notebook or desktop computer,# of mobile phones,escolari squared,edjefe squared,hogar_nin squared,overcrowding squared,dependency squared,meaned squared,Target
ID_0674ebda7,0,5,0,6,1,0,0,0,0,4,5,0.66666669000000001,0,0,36,16,0,0.44444447999999998,1,25,2
ID_e668c9ec2,0,5,0,15,1,1,1,1,0,16,14.33,1,0,3,225,256,0,1,0,"20.544.444,00",4
ID_f3ce33a91,0,5,0,16,1,1,1,1,0,16,14.33,1,0,3,256,256,0,1,0,"20.544.444,00",4
ID_c279ec789,0,5,0,12,1,1,1,1,0,16,14.33,1,0,3,144,256,0,1,0,"20.544.444,00",4
ID_8a3b1052c,0,7,0,14,1,1,1,1,0,0,12.25,1,1,5,196,0,0,1,1,"1.500.625,00",4
ID_2242191ad,0,7,0,11,1,1,1,1,0,0,12.25,1,1,5,121,0,0,1,1,"1.500.625,00",4
ID_2d7809abf,0,7,0,15,1,1,1,1,0,0,12.25,1,1,5,225,0,0,1,1,"1.500.625,00",4
ID_9d2cd457d,0,7,0,9,1,1,1,1,0,0,12.25,1,1,5,81,0,0,1,1,"1.500.625,00",4
ID_c4e1a8608,3e+05,6,0,13,1,1,1,1,0,0,14,0.66666669000000001,0,2,169,0,0,0.44444447999999998,0,196,4
ID_dc4d4cca0,3e+05,6,0,15,1,1,1,1,0,0,14,0.66666669000000001,0,2,225,0,0,0.44444447999999998,0,196,4
ID_4d8ec81ed,0,6,0,11,1,1,1,1,0,0,5.67,1,0,2,121,0,0,1,4,"32.111.111,00",4
ID_7bdf04151,0,6,0,0,1,1,1,1,0,0,5.67,1,0,2,0,0,0,1,4,"32.111.111,00",4
ID_bb6ebcd58,0,6,0,6,1,1,1,1,0,0,5.67,1,0,2,36,0,0,1,4,"32.111.111,00",4
ID_1521cea11,399378,6,0,14,1,1,1,1,0,0,14,1,0,4,196,0,0,1,0,196,4
ID_f807e3ae2,399378,6,0,14,1,1,1,1,0,0,14,1,0,4,196,0,0,1,0,196,4
ID_de9e66e4f,399378,6,0,14,1,1,1,1,0,14,14,1,0,4,196,196,0,1,0,196,4
ID_e4d918a0d,119813,4,0,17,1,1,1,1,0,0,17,1,0,1,289,0,0,1,0,289,4
ID_58673c9de,125518,8,0,15,1,1,1,1,0,0,15,0.33333333999999998,0,3,225,0,0,0.11111111999999999,0,225,4
ID_30b4ad7f6,0,7,0,9,1,1,1,1,0,0,9.67,0.75,0,3,81,0,0,0.5625,0,"9.344.445,00",4
ID_c268120c3,0,7,0,6,1,1,1,1,0,0,9.67,0.75,0,3,36,0,0,0.5625,0,"9.344.445,00",4
ID_6acf3d83e,0,7,0,14,1,1,1,1,0,0,9.67,0.75,0,3,196,0,0,0.5625,0,"9.344.445,00",4
ID_65ae0bd1f,0,6,0,8,1,1,1,0,0,0,8,0.5,0,0,64,0,0,0.25,64,64,1
ID_38191af15,0,8,0,13,1,1,1,1,0,0,13,0.5,1,2,169,0,0,0.25,0,169,4
ID_70fb027d1,0,8,0,13,1,1,1,1,0,0,13,0.5,1,2,169,0,0,0.25,0,169,4
ID_293593dec,0,4,2,6,0,0,0,0,3,0,5,"45.048,00",0,1,36,0,9,"45.809,00","45.689,00",25,4
ID_5ec61415a,0,4,2,0,0,0,0,0,3,0,5,"45.048,00",0,1,0,0,9,"45.809,00","45.689,00",25,4
ID_8cbe79392,0,4,2,2,0,0,0,0,3,0,5,"45.048,00",0,1,4,0,9,"45.809,00","45.689,00",25,4
ID_528ed8ed7,0,4,2,4,0,0,0,0,3,0,5,"45.048,00",0,1,16,0,9,"45.809,00","45.689,00",25,4
ID_880d36234,0,4,2,6,0,0,0,0,3,0,5,"45.048,00",0,1,36,0,9,"45.809,00","45.689,00",25,4
ID_694d4b0ce,0,3,0,3,1,1,0,0,0,0,4.5,2,0,2,9,0,0,4,1,20.25,4
ID_db3aa162f,0,3,0,6,1,1,0,0,0,0,4.5,2,0,2,36,0,0,4,1,20.25,4
ID_92729a397,0,4,0,0,1,1,0,1,0,6,2,"45.047,00",0,3,0,36,0,"45.689,00",0,4,4
ID_d61734d32,0,4,0,6,1,1,0,1,0,6,2,"45.047,00",0,3,36,36,0,"45.689,00",0,4,4
ID_f1791bbeb,0,4,0,0,1,1,0,1,0,6,2,"45.047,00",0,3,0,36,0,"45.689,00",0,4,4
ID_9e915b9ff,0,4,0,7,1,1,1,0,0,0,7,0.5,0,1,49,0,0,0.25,64,49,3
ID_0953fca13,180000,5,1,9,1,1,0,0,2,0,7.5,2,0,2,81,0,4,4,1,56.25,4
ID_da83fc6f5,180000,5,1,6,1,1,0,0,2,0,7.5,2,0,2,36,0,4,4,1,56.25,4
ID_c81e17a84,180000,5,1,0,1,1,0,0,2,0,7.5,2,0,2,0,0,4,4,1,56.25,4
ID_3d3c62e36,180000,5,1,6,1,1,0,0,2,0,7.5,2,0,2,36,0,4,4,1,56.25,4
ID_e6061d831,0,6,0,8,1,1,1,1,1,8,8,1,1,3,64,64,1,1,0.25,64,4
ID_b3ec9aadf,0,6,0,8,1,1,1,1,1,8,8,1,1,3,64,64,1,1,0.25,64,4
ID_5b4a88643,0,6,0,7,1,1,1,1,1,8,8,1,1,3,49,64,1,1,0.25,64,4
ID_2072049e6,0,6,2,3,1,1,1,1,3,11,13,2,0,4,9,121,9,4,4,169,4
ID_644617617,0,6,2,11,1,1,1,1,3,11,13,2,0,4,121,121,9,4,4,169,4
ID_5364e3c95,0,6,2,1,1,1,1,1,3,11,13,2,0,4,1,121,9,4,4,169,4
ID_146b85090,0,6,2,11,1,1,1,1,3,11,13,2,0,4,121,121,9,4,4,169,4
ID_21f8f4f4e,0,6,2,6,1,1,1,1,3,11,13,2,0,4,36,121,9,4,4,169,4
ID_15dce67d5,0,6,2,11,1,1,1,1,3,11,13,2,0,4,121,121,9,4,4,169,4
ID_650cb5c6d,125000,4,1,9,0,1,1,1,1,9,9.33,2,0,3,81,81,1,4,0.11111111999999999,"8.711.110.699.999.990,00",4
ID_e20c3b75f,125000,4,1,10,0,1,1,1,1,9,9.33,2,0,3,100,81,1,4,0.11111111999999999,"8.711.110.699.999.990,00",4
ID_191060db8,125000,4,1,0,0,1,1,1,1,9,9.33,2,0,3,0,81,1,4,0.11111111999999999,"8.711.110.699.999.990,00",4
ID_5d275152f,125000,4,1,9,0,1,1,1,1,9,9.33,2,0,3,81,81,1,4,0.11111111999999999,"8.711.110.699.999.990,00",4
ID_19bd1d343,0,7,0,13,1,1,1,1,0,11,11.5,1,1,4,169,121,0,1,0,132.25,4
ID_a508af078,0,7,0,11,1,1,1,1,0,11,11.5,1,1,4,121,121,0,1,0,132.25,4
ID_478f05607,0,7,0,11,1,1,1,1,0,11,11.5,1,1,4,121,121,0,1,0,132.25,4
ID_d07637f60,0,7,0,11,1,1,1,1,0,11,11.5,1,1,4,121,121,0,1,0,132.25,4
ID_f3f22bc48,0,10,1,11,1,1,1,1,2,0,17,1,1,6,121,0,4,1,0.25,289,4
ID_f630a9acf,0,10,1,11,1,1,1,1,2,0,17,1,1,6,121,0,4,1,0.25,289,4
ID_6eaba237a,0,10,1,17,1,1,1,1,2,0,17,1,1,6,289,0,4,1,0.25,289,4
ID_48cc48938,0,10,1,14,1,1,1,1,2,0,17,1,1,6,196,0,4,1,0.25,289,4
ID_397744c3b,0,10,1,15,1,1,1,1,2,0,17,1,1,6,225,0,4,1,0.25,289,4
ID_b7d8eb497,0,10,1,5,1,1,1,1,2,0,17,1,1,6,25,0,4,1,0.25,289,4
ID_4ed937403,0,5,1,3,0,1,0,1,2,9,10.5,"13.333.334,00",0,3,9,81,4,"17.777.778.999.999.900,00",1,110.25,4
ID_9cdc3feb8,0,5,1,7,0,1,0,1,2,9,10.5,"13.333.334,00",0,3,49,81,4,"17.777.778.999.999.900,00",1,110.25,4
ID_84e79c9d1,0,5,1,9,0,1,0,1,2,9,10.5,"13.333.334,00",0,3,81,81,4,"17.777.778.999.999.900,00",1,110.25,4
ID_f05dc2518,0,5,1,5,0,1,0,1,2,9,10.5,"13.333.334,00",0,3,25,81,4,"17.777.778.999.999.900,00",1,110.25,4
ID_b1fb0180e,60000,3,2,5,0,0,0,0,2,0,5,3,0,1,25,0,4,9,4,25,1
ID_17d9dcd44,60000,3,2,1,0,0,0,0,2,0,5,3,0,1,1,0,4,9,4,25,2
ID_e78621924,60000,3,2,0,0,0,0,0,2,0,5,3,0,1,0,0,4,9,4,25,2
ID_2be4f2db1,0,3,1,8,0,0,0,0,4,0,13.5,3,0,4,64,0,16,9,4,182.25,2
ID_1c3ec2768,0,3,1,0,0,0,0,0,4,0,13.5,3,0,4,0,0,16,9,4,182.25,2
ID_b859b2f59,0,3,1,6,0,0,0,0,4,0,13.5,3,0,4,36,0,16,9,4,182.25,2
ID_4f08bbe09,0,3,1,7,0,0,0,0,4,0,13.5,3,0,4,49,0,16,9,4,182.25,2
ID_6dea84d09,0,3,1,6,0,0,0,0,4,0,13.5,3,0,4,36,0,16,9,4,182.25,2
ID_606ed140f,0,3,1,9,0,0,0,0,4,0,13.5,3,0,4,81,0,16,9,4,182.25,1
ID_dd0e4be07,0,7,0,8,1,1,1,1,1,10,11.4,2,0,2,64,100,1,4,4.0000002999999999E-2,"12.995.999,00",4
ID_b299cb1bf,0,7,0,6,1,1,1,1,1,10,11.4,2,0,2,36,100,1,4,4.0000002999999999E-2,"12.995.999,00",4
ID_b299aa59f,0,7,0,12,1,1,1,1,1,10,11.4,2,0,2,144,100,1,4,4.0000002999999999E-2,"12.995.999,00",4
ID_6cec9af62,0,7,0,10,1,1,1,1,1,10,11.4,2,0,2,100,100,1,4,4.0000002999999999E-2,"12.995.999,00",4
ID_11f42220c,0,7,0,7,1,1,1,1,1,10,11.4,2,0,2,49,100,1,4,4.0000002999999999E-2,"12.995.999,00",4
ID_561bb08a7,0,7,0,21,1,1,1,1,1,10,11.4,2,0,2,441,100,1,4,4.0000002999999999E-2,"12.995.999,00",4
ID_0225e7b95,0,4,0,14,1,1,1,1,1,11,11.75,"45.048,00",0,5,196,121,1,"45.809,00",6.25E-2,"1.380.625,00",4
ID_7185a549d,0,4,0,11,1,1,1,1,1,11,11.75,"45.048,00",0,5,121,121,1,"45.809,00",6.25E-2,"1.380.625,00",4
ID_c0b3a6b4d,0,4,0,10,1,1,1,1,1,11,11.75,"45.048,00",0,5,100,121,1,"45.809,00",6.25E-2,"1.380.625,00",4
ID_b41b4f4c8,0,4,0,11,1,1,1,1,1,11,11.75,"45.048,00",0,5,121,121,1,"45.809,00",6.25E-2,"1.380.625,00",4
ID_8c1eb9efe,0,4,0,11,1,1,1,1,1,11,11.75,"45.048,00",0,5,121,121,1,"45.809,00",6.25E-2,"1.380.625,00",4
ID_a5a4a4e48,0,6,0,6,0,1,0,0,0,0,9.33,"13.333.334,00",0,3,36,0,0,"17.777.778.999.999.900,00",0.25,"8.711.110.699.999.990,00",4
ID_e461b5867,0,6,0,11,0,1,0,0,0,0,9.33,"13.333.334,00",0,3,121,0,0,"17.777.778.999.999.900,00",0.25,"8.711.110.699.999.990,00",4
ID_92cd8fd23,0,6,0,11,0,1,0,0,0,0,9.33,"13.333.334,00",0,3,121,0,0,"17.777.778.999.999.900,00",0.25,"8.711.110.699.999.990,00",4
ID_999e51f9f,0,5,1,0,1,1,1,1,1,0,6.67,"13.333.334,00",0,4,0,0,1,"17.777.778.999.999.900,00",0.11111111999999999,"44.444.443,00",4
ID_25d081992,0,5,1,11,1,1,1,1,1,0,6.67,"13.333.334,00",0,4,121,0,1,"17.777.778.999.999.900,00",0.11111111999999999,"44.444.443,00",4
ID_317dfdb3d,0,5,1,3,1,1,1,1,1,0,6.67,"13.333.334,00",0,4,9,0,1,"17.777.778.999.999.900,00",0.11111111999999999,"44.444.443,00",4
ID_1861dae71,0,5,1,6,1,1,1,1,1,0,6.67,"13.333.334,00",0,4,36,0,1,"17.777.778.999.999.900,00",0.11111111999999999,"44.444.443,00",4
ID_e1dfa6200,35000,4,0,9,0,1,0,0,0,6,8,"45.047,00",1,3,81,36,0,"45.689,00",0,64,4
ID_eb280431b,35000,4,0,6,0,1,0,0,0,6,8,"45.047,00",1,3,36,36,0,"45.689,00",0,64,4
ID_88de4fa62,35000,4,0,9,0,1,0,0,0,6,8,"45.047,00",1,3,81,36,0,"45.689,00",0,64,4
ID_4f28a34b2,120000,4,1,6,1,1,1,1,3,0,16,2,0,5,36,0,9,4,9,256,2
ID_9a429f3f2,120000,4,1,9,1,1,1,1,3,0,16,2,0,5,81,0,9,4,9,256,2
ID_cd3a9d4af,120000,4,1,7,1,1,1,1,3,0,16,2,0,5,49,0,9,4,9,256,2
ID_3a7a07ab0,120000,4,1,2,1,1,1,1,3,0,16,2,0,5,4,0,9,4,9,256,2
ID_8acb2824e,0,5,0,7,0,0,0,0,1,0,7,0.66666669000000001,0,2,49,0,1,0.44444447999999998,1,49,4
ID_5eed48a41,0,5,0,6,0,0,0,0,1,0,7,0.66666669000000001,0,2,36,0,1,0.44444447999999998,1,49,4
ID_474ec6c27,160000,6,2,0,1,1,1,0,4,0,6,2,0,1,0,0,16,4,4,36,2
ID_040ee5484,160000,6,2,7,1,1,1,0,4,0,6,2,0,1,49,0,16,4,4,36,2
ID_ce4fbd3f1,160000,6,2,6,1,1,1,0,4,0,6,2,0,1,36,0,16,4,4,36,2
ID_b574afc28,160000,6,2,6,1,1,1,0,4,0,6,2,0,1,36,0,16,4,4,36,2
ID_dab0d86a2,160000,6,2,6,1,1,1,0,4,0,6,2,0,1,36,0,16,4,4,36,1
ID_6e8c57bc1,160000,6,2,0,1,1,1,0,4,0,6,2,0,1,0,0,16,4,4,36,2
ID_f881291e3,0,6,0,5,1,0,0,1,2,0,11,0.75,0,2,25,0,4,0.5625,4,121,4
ID_e9cf99db5,0,6,0,6,1,0,0,1,2,0,11,0.75,0,2,36,0,4,0.5625,4,121,4
ID_ad0ffe318,0,6,0,5,1,0,0,1,2,0,11,0.75,0,2,25,0,4,0.5625,4,121,4
ID_59e697592,170000,5,0,11,1,1,1,1,0,0,7,1,0,3,121,0,0,1,0,49,4
ID_4e5ffcfa3,170000,5,0,3,1,1,1,1,0,0,7,1,0,3,9,0,0,1,0,49,4
ID_f7153a600,170000,5,0,7,1,1,1,1,0,0,7,1,0,3,49,0,0,1,0,49,4
ID_836417fd4,250000,6,1,2,1,1,1,1,2,6,6,"13.333.334,00",0,3,4,36,4,"17.777.778.999.999.900,00",1,36,4
ID_fe0185f17,250000,6,1,6,1,1,1,1,2,6,6,"13.333.334,00",0,3,36,36,4,"17.777.778.999.999.900,00",1,36,4
ID_b5a49e207,250000,6,1,6,1,1,1,1,2,6,6,"13.333.334,00",0,3,36,36,4,"17.777.778.999.999.900,00",1,36,4
ID_5b86c5ce8,250000,6,1,7,1,1,1,1,2,6,6,"13.333.334,00",0,3,49,36,4,"17.777.778.999.999.900,00",1,36,4
ID_81524fae8,0,6,0,17,1,1,1,1,0,0,14,0.40000001000000002,0,1,289,0,0,0.16000001,1,196,4
ID_da561de05,0,6,0,11,1,1,1,1,0,0,14,0.40000001000000002,0,1,121,0,0,0.16000001,1,196,4
ID_cc5a5633d,0,3,0,13,1,1,1,0,0,0,13,0.5,0,1,169,0,0,0.25,0,169,4
ID_e302cf0ed,5e+05,6,0,16,1,1,1,1,0,0,16.5,1,1,2,256,0,0,1,0,272.25,4
ID_de1a8fc9d,5e+05,6,0,17,1,1,1,1,0,0,16.5,1,1,2,289,0,0,1,0,272.25,4
ID_12a269dd0,180000,5,0,10,1,1,1,1,1,11,13.67,"13.333.334,00",1,4,100,121,1,"17.777.778.999.999.900,00",0.11111111999999999,"18.677.779,00",4
ID_5605a6cea,180000,5,0,11,1,1,1,1,1,11,13.67,"13.333.334,00",1,4,121,121,1,"17.777.778.999.999.900,00",0.11111111999999999,"18.677.779,00",4
ID_6f184c980,180000,5,0,16,1,1,1,1,1,11,13.67,"13.333.334,00",1,4,256,121,1,"17.777.778.999.999.900,00",0.11111111999999999,"18.677.779,00",4
ID_bb7907e66,180000,5,0,14,1,1,1,1,1,11,13.67,"13.333.334,00",1,4,196,121,1,"17.777.778.999.999.900,00",0.11111111999999999,"18.677.779,00",4
ID_d8055d989,0,7,0,15,1,1,1,1,0,15,14.33,"45.047,00",0,3,225,225,0,"45.689,00",0,"20.544.444,00",4
ID_3ee13c05f,0,7,0,14,1,1,1,1,0,15,14.33,"45.047,00",0,3,196,225,0,"45.689,00",0,"20.544.444,00",4
ID_61b148e02,0,7,0,14,1,1,1,1,0,15,14.33,"45.047,00",0,3,196,225,0,"45.689,00",0,"20.544.444,00",4
ID_a2cdf8d66,230000,4,0,14,1,1,1,1,0,14,14,2,0,2,196,196,0,4,0,196,4
ID_4ca4a1653,230000,4,0,14,1,1,1,1,0,14,14,2,0,2,196,196,0,4,0,196,4
ID_5e1f6b79a,2e+05,5,0,14,1,1,1,0,0,11,12.5,2,0,3,196,121,0,4,0,156.25,4
ID_886aedb35,2e+05,5,0,11,1,1,1,0,0,11,12.5,2,0,3,121,121,0,4,0,156.25,4
ID_de8cb1951,0,5,0,5,1,1,1,0,0,5,2.5,1,0,2,25,25,0,1,64,"45.809,00",4
ID_f79387448,0,5,0,0,1,1,1,0,0,5,2.5,1,0,2,0,25,0,1,64,"45.809,00",4
ID_3d8f56727,0,5,0,9,1,1,1,1,0,0,12,1,1,2,81,0,0,1,0,144,4
ID_7988703c0,0,5,0,15,1,1,1,1,0,0,12,1,1,2,225,0,0,1,0,144,4
ID_62217a0fe,0,8,1,0,1,1,1,1,1,11,8.67,1,0,3,0,121,1,1,0.11111111999999999,"75.111.115,00",4
ID_603a59436,0,8,1,15,1,1,1,1,1,11,8.67,1,0,3,225,121,1,1,0.11111111999999999,"75.111.115,00",4
ID_c615861f3,0,8,1,3,1,1,1,1,1,11,8.67,1,0,3,9,121,1,1,0.11111111999999999,"75.111.115,00",4
ID_0bff6eb49,0,8,1,11,1,1,1,1,1,11,8.67,1,0,3,121,121,1,1,0.11111111999999999,"75.111.115,00",4
ID_c8ac649a2,0,6,0,15,1,0,1,1,0,9,12,0.66666669000000001,0,1,225,81,0,0.44444447999999998,1,144,4
ID_eb5fa8e90,0,6,0,9,1,0,1,1,0,9,12,0.66666669000000001,0,1,81,81,0,0.44444447999999998,1,144,4
ID_0f96862f9,0,5,0,7,1,1,0,0,0,0,6,"16.666.666,00",0,5,49,0,0,"27.777.777,00",0.44444447999999998,36,4
ID_4e6b1edf1,0,5,0,5,1,1,0,0,0,0,6,"16.666.666,00",0,5,25,0,0,"27.777.777,00",0.44444447999999998,36,4
ID_9b07fce08,0,5,0,7,1,1,0,0,0,0,6,"16.666.666,00",0,5,49,0,0,"27.777.777,00",0.44444447999999998,36,4
ID_7f16f74e8,0,5,0,5,1,1,0,0,0,0,6,"16.666.666,00",0,5,25,0,0,"27.777.777,00",0.44444447999999998,36,4
ID_e6e510747,0,5,0,6,1,1,0,0,0,0,6,"16.666.666,00",0,5,36,0,0,"27.777.777,00",0.44444447999999998,36,4
ID_39f898dc0,130000,4,2,8,1,1,1,1,2,0,9.5,2,0,2,64,0,4,4,1,90.25,4
ID_24b2965ca,130000,4,2,11,1,1,1,1,2,0,9.5,2,0,2,121,0,4,4,1,90.25,4
ID_31b54f4d1,130000,4,2,0,1,1,1,1,2,0,9.5,2,0,2,0,0,4,4,1,90.25,4
ID_f3c40b840,130000,4,2,0,1,1,1,1,2,0,9.5,2,0,2,0,0,4,4,1,90.25,4
ID_43192e740,185000,4,1,0,1,1,1,1,1,0,15,1,1,2,0,0,1,1,1,225,4
ID_864cefe4b,185000,4,1,15,1,1,1,1,1,0,15,1,1,2,225,0,1,1,1,225,4
ID_d49acee29,0,3,1,8,0,1,1,1,2,7,7.5,2,1,4,64,49,4,4,1,56.25,4
ID_65f93099a,0,3,1,4,0,1,1,1,2,7,7.5,2,1,4,16,49,4,4,1,56.25,4
ID_48391377d,0,3,1,8,0,1,1,1,2,7,7.5,2,1,4,64,49,4,4,1,56.25,4
ID_f971b9fbb,0,3,1,7,0,1,1,1,2,7,7.5,2,1,4,49,49,4,4,1,56.25,4
ID_789e96967,0,4,0,9,0,1,0,0,1,0,12,1,0,2,81,0,1,1,1,144,3
ID_43fdf0633,0,4,0,3,0,1,0,0,1,0,12,1,0,2,9,0,1,1,1,144,3
ID_c13bdb8d0,220000,4,1,9,1,0,1,1,1,0,7.75,"16.666.666,00",0,4,81,0,1,"27.777.777,00",6.25E-2,"600.625,00",4
ID_0ee121ea7,220000,4,1,0,1,0,1,1,1,0,7.75,"16.666.666,00",0,4,0,0,1,"27.777.777,00",6.25E-2,"600.625,00",4
ID_c85af3bbc,220000,4,1,6,1,0,1,1,1,0,7.75,"16.666.666,00",0,4,36,0,1,"27.777.777,00",6.25E-2,"600.625,00",4
ID_05f3bafb2,220000,4,1,6,1,0,1,1,1,0,7.75,"16.666.666,00",0,4,36,0,1,"27.777.777,00",6.25E-2,"600.625,00",4
ID_135f2705f,220000,4,1,10,1,0,1,1,1,0,7.75,"16.666.666,00",0,4,100,0,1,"27.777.777,00",6.25E-2,"600.625,00",4
ID_0b8b0a79b,570540,8,1,15,1,1,1,1,3,21,18,"45.658,00",0,2,225,441,9,"15.625,00","45.689,00",324,4
ID_4586e060d,570540,8,1,7,1,1,1,1,3,21,18,"45.658,00",0,2,49,441,9,"15.625,00","45.689,00",324,4
ID_b75e270b6,570540,8,1,9,1,1,1,1,3,21,18,"45.658,00",0,2,81,441,9,"15.625,00","45.689,00",324,4
ID_1551943fc,570540,8,1,3,1,1,1,1,3,21,18,"45.658,00",0,2,9,441,9,"15.625,00","45.689,00",324,4
ID_d11a87dd8,570540,8,1,21,1,1,1,1,3,21,18,"45.658,00",0,2,441,441,9,"15.625,00","45.689,00",324,4
ID_761d91ffa,2e+05,5,0,19,1,1,1,0,0,0,19,0.5,0,1,361,0,0,0.25,64,361,4
ID_41c8b5f04,0,4,0,13,1,1,1,1,0,16,14.5,0.66666669000000001,0,0,169,256,0,0.44444447999999998,64,210.25,4
ID_14ab34f4e,0,4,0,16,1,1,1,1,0,16,14.5,0.66666669000000001,0,0,256,256,0,0.44444447999999998,64,210.25,4
ID_0ce030878,342324,7,2,17,1,1,1,1,2,0,17,"13.333.334,00",0,2,289,0,4,"17.777.778.999.999.900,00",1,289,4
ID_439369bab,342324,7,2,0,1,1,1,1,2,0,17,"13.333.334,00",0,2,0,0,4,"17.777.778.999.999.900,00",1,289,4
ID_207e6283c,342324,7,2,0,1,1,1,1,2,0,17,"13.333.334,00",0,2,0,0,4,"17.777.778.999.999.900,00",1,289,4
ID_846072a98,342324,7,2,17,1,1,1,1,2,0,17,"13.333.334,00",0,2,289,0,4,"17.777.778.999.999.900,00",1,289,4
ID_c03fb1d72,0,3,0,15,1,1,1,1,0,15,15,0.5,0,1,225,225,0,0.25,0,225,4
ID_281c8c7ca,0,5,0,7,1,1,1,1,0,7,10,1,0,2,49,49,0,1,64,100,4
ID_13147408e,0,5,0,13,1,1,1,1,0,7,10,1,0,2,169,49,0,1,64,100,4
ID_9da6cd712,0,5,0,9,0,1,1,1,0,0,10,1,0,1,81,0,0,1,1,100,4
ID_0e022812e,0,5,0,11,0,1,1,1,0,0,10,1,0,1,121,0,0,1,1,100,4
ID_fc41f70bb,0,5,0,11,1,1,1,1,1,0,15.5,1,0,3,121,0,1,1,0.25,240.25,4
ID_3ead7d433,0,5,0,8,1,1,1,1,1,0,15.5,1,0,3,64,0,1,1,0.25,240.25,4
ID_e1c816a53,0,5,0,12,1,1,1,1,1,0,15.5,1,0,3,144,0,1,1,0.25,240.25,4
ID_0dd926075,350000,5,1,9,1,1,1,1,2,17,17,"13.333.334,00",1,3,81,289,4,"17.777.778.999.999.900,00",1,289,4
ID_32f276c5e,350000,5,1,17,1,1,1,1,2,17,17,"13.333.334,00",1,3,289,289,4,"17.777.778.999.999.900,00",1,289,4
ID_0897cc37d,350000,5,1,0,1,1,1,1,2,17,17,"13.333.334,00",1,3,0,289,4,"17.777.778.999.999.900,00",1,289,4
ID_15a877536,350000,5,1,17,1,1,1,1,2,17,17,"13.333.334,00",1,3,289,289,4,"17.777.778.999.999.900,00",1,289,4
ID_7d5b483e6,180000,7,2,11,1,1,1,1,5,0,8.5,"45.017,00",0,5,121,0,25,"19.599.999,00","45.809,00",72.25,3
ID_16669b3ac,180000,7,2,0,1,1,1,1,5,0,8.5,"45.017,00",0,5,0,0,25,"19.599.999,00","45.809,00",72.25,3
ID_14b967c3b,180000,7,2,4,1,1,1,1,5,0,8.5,"45.017,00",0,5,16,0,25,"19.599.999,00","45.809,00",72.25,3
ID_aa0e92ddc,180000,7,2,0,1,1,1,1,5,0,8.5,"45.017,00",0,5,0,0,25,"19.599.999,00","45.809,00",72.25,3
ID_0f28c8bfa,180000,7,2,8,1,1,1,1,5,0,8.5,"45.017,00",0,5,64,0,25,"19.599.999,00","45.809,00",72.25,2
ID_58f843774,180000,7,2,7,1,1,1,1,5,0,8.5,"45.017,00",0,5,49,0,25,"19.599.999,00","45.809,00",72.25,2
ID_6895c3ee3,180000,7,2,6,1,1,1,1,5,0,8.5,"45.017,00",0,5,36,0,25,"19.599.999,00","45.809,00",72.25,3
ID_c3be0663d,2e+05,7,0,7,1,1,1,1,1,8,9.5,1,0,3,49,64,1,1,0.25,90.25,4
ID_11ee73adf,2e+05,7,0,11,1,1,1,1,1,8,9.5,1,0,3,121,64,1,1,0.25,90.25,4
ID_c44682ddb,2e+05,7,0,8,1,1,1,1,1,8,9.5,1,0,3,64,64,1,1,0.25,90.25,4
ID_2399e1e3e,3e+05,5,1,0,1,1,1,1,2,0,5.5,"13.333.334,00",0,2,0,0,4,"17.777.778.999.999.900,00",1,30.25,4
ID_301d72522,3e+05,5,1,11,1,1,1,1,2,0,5.5,"13.333.334,00",0,2,121,0,4,"17.777.778.999.999.900,00",1,30.25,4
ID_d643847f2,3e+05,5,1,0,1,1,1,1,2,0,5.5,"13.333.334,00",0,2,0,0,4,"17.777.778.999.999.900,00",1,30.25,4
ID_02a405b3b,3e+05,5,1,7,1,1,1,1,2,0,5.5,"13.333.334,00",0,2,49,0,4,"17.777.778.999.999.900,00",1,30.25,4
ID_7b00b43a3,0,8,0,10,1,1,1,1,0,10,10,0.5,0,1,100,100,0,0.25,64,100,4
ID_d513df1f4,0,8,0,10,1,1,1,1,0,10,10,0.5,0,1,100,100,0,0.25,64,100,4
ID_943021c76,2e+05,6,0,14,1,1,1,1,1,0,11,1,0,3,196,0,1,1,0.25,121,4
ID_2838d3faf,2e+05,6,0,10,1,1,1,1,1,0,11,1,0,3,100,0,1,1,0.25,121,4
ID_ce56cfcc8,2e+05,6,0,8,1,1,1,1,1,0,11,1,0,3,64,0,1,1,0.25,121,4
ID_de3f25267,2e+05,6,1,0,1,1,1,0,1,0,17,0.66666669000000001,1,2,0,0,1,0.44444447999999998,1,289,4
ID_40bcd6f1e,2e+05,6,1,17,1,1,1,0,1,0,17,0.66666669000000001,1,2,289,0,1,0.44444447999999998,1,289,4
ID_2b33810a6,127000,7,0,12,1,1,1,1,1,0,16.5,"45.658,00",1,5,144,0,1,"15.625,00",0.44444447999999998,272.25,4
ID_34dc45f40,127000,7,0,14,1,1,1,1,1,0,16.5,"45.658,00",1,5,196,0,1,"15.625,00",0.44444447999999998,272.25,4
ID_0279b85f5,127000,7,0,15,1,1,1,1,1,0,16.5,"45.658,00",1,5,225,0,1,"15.625,00",0.44444447999999998,272.25,4
